prompt_idx,feature_id,layer,effect_size,abs_effect_size,sign_flipped,baseline_logit_diff,intervened_logit_diff,relative_effect,community,grad_attr_sign,frequency_pdt,mean_activation_pdt,mean_abs_grad_attr_pdt,position_role,is_circuit_feature,is_global_alpha_discrim,is_global_beta_discrim,role_label,prompt_id,prompt_short,level,level_label,group_id,cue_label,cue_type,relation_type,concept_route,latent_state_target,correct_answer,difficulty,inference_steps,wording_variant,semantic_equiv_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,keyword_free,has_alpha_keyword,has_beta_keyword,is_uniquely_determining,baseline_sign_diff,sign_correct,hard_correct
422,L17_F119141,17,0.9375,0.9375,False,11.375,12.3125,0.0824175823451273,,,,,,,,,,,p0422,"Unlike protons (which cannot be added without changing the element), which neutr",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,11.907681941986084,True,True
423,L17_F119141,17,-0.0625,0.0625,False,8.0,7.9375,0.0078124999902343,,,,,,,,,,,p0423,"When atoms gain extra negatively charged particles, they become anions. Which pa",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.922083854675293,True,True
424,L17_F119141,17,1.125,1.125,False,8.0,9.125,0.1406249998242187,,,,,,,,,,,p0424,"Lasers emit coherent light by stimulated emission, where atoms release identical",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.7342123985290527,True,True
425,L17_F119141,17,-0.46875,0.46875,False,3.15625,2.6875,0.1485148510146064,,,,,,,,,,,p0425,Pairing energy in nuclear structure shows that nuclei with even numbers of neutr,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,2.76393985748291,True,True
426,L17_F119141,17,0.5625,0.5625,False,3.5625,4.125,0.1578947363988919,,,,,,,,,,,p0426,"In Rutherford scattering, alpha particles are deflected by the concentrated posi",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.3544082641601562,True,True
427,L17_F119141,17,1.09375,1.09375,False,6.28125,7.375,0.17412935295661,,,,,,,,,,,p0427,"In the quark model, each of these positively charged nuclear particles contains ",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,2.690130710601806,True,True
428,L17_F119141,17,0.09375,0.09375,False,7.78125,7.875,0.0120481927556007,,,,,,,,,,,p0428,"During bremsstrahlung, negatively charged particles decelerate in the electric f",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.194204330444336,True,True
429,L17_F119141,17,-0.375,0.375,False,9.75,9.375,0.0384615384220907,,,,,,,,,,,p0429,The outermost shell of an atom determines its reactivity and is filled with nega,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,7.164058208465576,True,True
430,L17_F119141,17,0.0,0.0,False,9.375,9.375,0.0,,,,,,,,,,,p0430,"In semiconductors, n-type doping introduces extra negatively charged carriers in",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,9.922084331512451,True,True
431,L17_F119141,17,0.015625,0.015625,False,2.984375,3.0,0.0052356020766974,,,,,,,,,,,p0431,"Unlike the electron (charge −1), which nuclear particle has zero electric charge",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,4.530518054962158,True,True
432,L17_F119141,17,0.5,0.5,False,6.125,6.625,0.0816326529279466,,,,,,,,,,,p0432,Which fundamental particle is the carrier of both light and electromagnetic radi,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.0639381408691406,True,True
433,L17_F119141,17,0.65625,0.65625,False,5.40625,6.0625,0.1213872830124628,,,,,,,,,,,p0433,"In a cloud chamber, supersaturated vapour condenses along the tracks of negative",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.354218482971191,True,True
434,L17_F119141,17,-0.8125,0.8125,False,14.9375,14.125,0.0543933054029166,,,,,,,,,,,p0434,"Unlike protons (which repel each other via the electromagnetic force), which neu",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,12.184636116027832,True,True
435,L17_F119141,17,0.1875,0.1875,False,-0.4375,-0.25,0.4285714187755104,,,,,,,,,,,p0435,Unlike the Kaluza-Klein graviton (hypothetical extra-dimensional massive particl,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,-0.5522003173828125,False,False
436,L17_F119141,17,-0.4375,0.4375,False,5.5625,5.125,0.0786516852518621,,,,,,,,,,,p0436,"In Bragg diffraction of X-rays by crystals, discrete packets of electromagnetic ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.173421859741211,True,True
437,L17_F119141,17,0.4375,0.4375,False,7.375,7.8125,0.0593220338178684,,,,,,,,,,,p0437,"In photoionisation, a photon delivers sufficient energy to remove a negatively c",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.873835563659668,True,True
438,L17_F119141,17,1.375,1.375,False,7.1875,8.5625,0.1913043475599244,,,,,,,,,,,p0438,"The Standard Model identifies four fundamental forces, each with a force-carryin",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.159491300582886,True,True
439,L17_F119141,17,1.0,1.0,False,4.75,5.75,0.2105263153462604,,,,,,,,,,,p0439,"Unlike the neutral photon, which massive atomic particle carries negative electr",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.2831573486328125,True,True
440,L17_F119141,17,0.875,0.875,False,4.75,5.625,0.1842105259279778,,,,,,,,,,,p0440,"In electrochemistry, the oxidation state of a metal is determined by the count o",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.8747692108154297,True,True
441,L17_F119141,17,0.71875,0.71875,False,4.90625,5.625,0.1464968149880319,,,,,,,,,,,p0441,"In deep inelastic scattering experiments, high-energy electrons probe the intern",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,2.7053470611572266,True,True
442,L17_F119141,17,-0.25,0.25,False,8.5,8.25,0.0294117646712802,,,,,,,,,,,p0442,"Unlike the neutron, which particle in the atomic nucleus carries positive electr",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,5.909251689910889,True,True
443,L17_F119141,17,2.59375,2.59375,False,6.21875,8.8125,0.4170854264649882,,,,,,,,,,,p0443,Unlike the W and Z bosons (which give the weak force a short range due to their ,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.592960834503174,True,True
444,L17_F119141,17,0.96875,0.96875,False,7.03125,8.0,0.1377777775818271,,,,,,,,,,,p0444,Electricity flows through copper wire because negatively charged particles drift,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.7492876052856445,True,True
445,L17_F119141,17,0.6875,0.6875,False,8.9375,9.625,0.0769230768370091,,,,,,,,,,,p0445,"In an oscilloscope's cathode ray tube, a beam of negatively charged particles is",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,7.270944595336914,True,True
446,L17_F119141,17,-0.625,0.625,False,1.1875,0.5625,0.5263157850415513,,,,,,,,,,,p0446,"When a free electron in a plasma decelerates, it emits a discrete electromagneti",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,0.7768740653991699,True,True
0,L18_F71234,18,0.3125,0.3125,False,8.375,8.6875,0.0373134327912675,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0000,"When ultraviolet light hits a zinc plate, negatively charged particles are eject",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,7.8019633293151855,True,True
1,L18_F71234,18,1.40625,1.40625,False,4.78125,6.1875,0.2941176464436755,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0001,"When an atom absorbs a photon, one of its negatively charged particles jumps to ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,4.041893005371094,True,True
2,L18_F71234,18,0.9375,0.9375,False,12.0625,13.0,0.0777202071894547,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0002,"Unlike the proton (which adds both charge and mass to the nucleus), which neutra",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,11.708845376968384,True,True
3,L18_F71234,18,0.0,0.0,False,10.0,10.0,0.0,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0003,"In a fission reactor, the chain reaction is initiated by absorption of a slow ne",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.420708656311035,True,True
4,L18_F71234,18,0.21875,0.21875,False,7.65625,7.875,0.0285714285341107,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0004,The r-process in neutron star mergers rapidly adds many neutral particles to nuc,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.5668816566467285,True,True
5,L18_F71234,18,1.125,1.125,False,3.65625,4.78125,0.3076923068507561,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0005,"In cavity quantum electrodynamics, a single discrete electromagnetic energy pack",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.307967185974121,True,True
6,L18_F71234,18,0.5625,0.5625,False,11.0,11.5625,0.051136363589876,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0006,"Which neutral particle, together with protons, forms the atomic nucleus? Answer:",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.7687671184539795,True,True
7,L18_F71234,18,0.53125,0.53125,False,5.90625,6.4375,0.0899470897947985,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0007,Which particle determines the chemical properties of an atom through its negativ,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.819553852081299,True,True
8,L18_F71234,18,1.0625,1.0625,False,5.96875,7.03125,0.178010470905951,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0008,Synchrotrons accelerate beams of positively charged nuclear particles to nearly ,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,4.426313877105713,True,True
9,L18_F71234,18,0.6875,0.6875,False,3.375,4.0625,0.2037037031001372,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0009,"During electron capture, a nucleus absorbs an orbital electron and one of its po",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,2.4067630767822266,True,True
10,L18_F71234,18,1.09375,1.09375,False,6.09375,7.1875,0.1794871791926364,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0010,"Unlike the neutron (charge 0) and electron (charge −1), which nuclear particle h",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,5.179610252380371,True,True
11,L18_F71234,18,2.375,2.375,False,6.75,9.125,0.3518518513305898,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0011,"During fluorescence emission, an excited molecule emits a massless electromagnet",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.797211170196533,True,True
12,L18_F71234,18,0.96875,0.96875,False,7.40625,8.375,0.1308016875871032,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0012,The mass number of a nucleus equals the total count of its protons plus its neut,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.734220504760742,True,True
13,L18_F71234,18,1.375,1.375,False,9.25,10.625,0.1486486484879474,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0013,Moderated reactors use water or graphite to slow down neutral particles emitted ,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.11462116241455,True,True
14,L18_F71234,18,0.8125,0.8125,False,10.375,11.1875,0.0783132529365655,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0014,Which electrically neutral nuclear particle prevents the nucleus from disintegra,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.9751012325286865,True,True
15,L18_F71234,18,1.875,1.875,False,4.75,6.625,0.3947368412742382,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0015,Which particle in the nucleus carries zero electric charge? Answer:,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.128715991973877,True,True
16,L18_F71234,18,2.0,2.0,False,3.75,5.75,0.5333333319111111,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0016,"Which massless, chargeless particle is emitted or absorbed during atomic energy ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.5003962516784668,True,True
17,L18_F71234,18,2.28125,2.28125,False,2.0,4.28125,1.1406249942968751,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0017,"During nuclear de-excitation, the nucleus releases energy as a very high-energy ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,0.7735161781311035,True,True
18,L18_F71234,18,0.625,0.625,False,8.5625,9.1875,0.07299270064468,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0018,Which uncharged nuclear constituent mediates the strong force to hold protons to,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.65110445022583,True,True
19,L18_F71234,18,0.03125,0.03125,False,3.96875,4.0,0.0078740157281914,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0019,"While electrons orbit outside the nucleus, which positively charged particle is ",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.5927066802978516,True,True
20,L18_F71234,18,1.6875,1.6875,False,6.0,7.6875,0.28124999953125,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0020,Unlike the gluon (which is also massless but mediates the strong force and is co,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.829303026199341,True,True
21,L18_F71234,18,1.0,1.0,False,9.75,10.75,0.1025641024589086,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0021,"In photoemission spectroscopy, light ejects negatively charged particles from a ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,9.936484813690186,True,True
22,L18_F71234,18,-0.265625,0.265625,False,3.0,2.734375,0.0885416663715277,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0022,"Unlike the pion (a meson that mediates residual nuclear force), which stable pos",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.5762619972229004,True,True
23,L18_F71234,18,-1.109375,1.109375,False,-1.890625,-3.0,0.5867768564005191,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0023,"Which particle, found in every nucleus, balances the negative charge of orbiting",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,-0.6240963935852051,False,False
24,L18_F71234,18,0.40625,0.40625,False,6.1875,6.59375,0.065656565550454,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0024,Chemical bonds between atoms form when tiny negatively charged particles are sha,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.116416931152344,True,True
25,L18_F71234,18,0.9375,0.9375,False,5.03125,5.96875,0.186335403356352,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0025,"Unlike the proton (a massive charged particle), which massless uncharged particl",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.440845966339111,True,True
26,L18_F71234,18,0.6875,0.6875,False,6.0,6.6875,0.1145833331423611,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0026,"Unlike alpha particles (charge +2), which single positively charged nuclear part",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.996039390563965,True,True
27,L18_F71234,18,-0.375,0.375,False,4.8125,4.4375,0.0779220777601619,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0027,"Unlike the massless photon, which massive, positively charged nuclear particle i",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.4765748977661133,True,True
28,L18_F71234,18,0.21875,0.21875,False,6.875,7.09375,0.0318181817719008,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0028,"In classical electrodynamics, Maxwell's equations predict electromagnetic waves;",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,7.348634243011475,True,True
29,L18_F71234,18,-0.8125,0.8125,False,4.0625,3.25,0.1999999995076923,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0029,"Unlike the neutron, which atomic particle is electrically charged and negative? ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.568205118179321,True,True
30,L18_F71234,18,0.3125,0.3125,False,7.03125,7.34375,0.0444444443812345,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0030,Proton therapy for cancer treatment directs beams of positively charged nuclear ,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,5.5498552322387695,True,True
31,L18_F71234,18,0.8125,0.8125,False,7.5,8.3125,0.1083333331888889,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0031,What is the negatively charged particle that surrounds the atomic nucleus? Answe,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.376568794250488,True,True
32,L18_F71234,18,1.875,1.875,False,4.25,6.125,0.441176469550173,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0032,Which constituent of an atom carries a single unit of negative electrical charge,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.218399524688721,True,True
33,L18_F71234,18,0.75,0.75,False,7.4375,8.1875,0.1008403359988701,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0033,Which massive particle in the nucleus is positively charged? Answer:,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.815616607666016,True,True
34,L18_F71234,18,1.25,1.25,False,7.0625,8.3125,0.1769911501918709,1.0,-1.0,0.4833,2.3121,0.2419,decision,False,False,False,β-attr,p0034,"In cavity QED, a single massless electromagnetic force carrier is trapped betwee",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.021859169006348,True,True
