cluster_id,prompt_idx,baseline_logit_diff,joint_logit_diff,joint_effect,individual_sum,interaction_term,interaction_ratio,sign_flipped_joint,predicted_sign_flip,correct_answer,level,sign_correct
4,234,0.875,0.3125,-0.5625,-3.3125,2.75,0.1698,False,True,beta,2,True
5,234,0.875,0.8125,-0.0625,-0.25,0.1875,0.25,False,False,beta,2,True
6,234,0.875,0.125,-0.75,-8.125,7.375,0.0923,False,True,beta,2,True
7,234,0.875,1.0,0.125,0.3125,-0.1875,0.4,False,False,beta,2,True
8,234,0.875,0.125,-0.75,-3.5625,2.8125,0.2105,False,True,beta,2,True
9,234,0.875,0.3125,-0.5625,-2.375,1.8125,0.2368,False,True,beta,2,True
10,234,0.875,0.3125,-0.5625,-2.9375,2.375,0.1915,False,True,beta,2,True
11,234,0.875,0.8125,-0.0625,-0.5,0.4375,0.125,False,False,beta,2,True
0,235,-1.25,-0.8125,0.4375,2.375,-1.9375,0.1842,False,True,beta,2,True
1,235,-1.25,-1.3125,-0.0625,0.125,-0.1875,-0.5,False,False,beta,2,True
2,235,-1.25,-1.3125,-0.0625,-0.1875,0.125,0.3333,False,False,beta,2,True
3,235,-1.25,-1.125,0.125,0.3125,-0.1875,0.4,False,False,beta,2,True
4,235,-1.25,-1.0,0.25,-0.4375,0.6875,-0.5714,False,False,beta,2,True
5,235,-1.25,-1.25,0.0,0.0,0.0,,False,False,beta,2,True
6,235,-1.25,-1.25,0.0,-4.25,4.25,-0.0,False,False,beta,2,True
7,235,-1.25,-0.9375,0.3125,1.375,-1.0625,0.2273,False,True,beta,2,True
8,235,-1.25,-1.375,-0.125,0.625,-0.75,-0.2,False,False,beta,2,True
9,235,-1.25,-1.375,-0.125,-0.25,0.125,0.5,False,False,beta,2,True
10,235,-1.25,-0.6875,0.5625,3.0625,-2.5,0.1837,False,True,beta,2,True
11,235,-1.25,-1.125,0.125,0.3125,-0.1875,0.4,False,False,beta,2,True
0,236,0.4375,0.625,0.1875,1.1875,-1.0,0.1579,False,False,beta,2,True
1,236,0.4375,0.25,-0.1875,-0.4375,0.25,0.4286,False,False,beta,2,True
2,236,0.4375,0.5,0.0625,0.25,-0.1875,0.25,False,False,beta,2,True
3,236,0.4375,0.4375,0.0,0.0625,-0.0625,0.0,False,False,beta,2,True
4,236,0.4375,-0.0625,-0.5,-2.3125,1.8125,0.2162,True,True,beta,2,True
5,236,0.4375,0.5,0.0625,0.0625,0.0,1.0,False,False,beta,2,True
6,236,0.4375,-0.3125,-0.75,-8.6875,7.9375,0.0863,True,True,beta,2,True
7,236,0.4375,0.75,0.3125,1.375,-1.0625,0.2273,False,False,beta,2,True
8,236,0.4375,0.0625,-0.375,-1.25,0.875,0.3,False,True,beta,2,True
9,236,0.4375,0.0,-0.4375,-2.125,1.6875,0.2059,True,True,beta,2,True
10,236,0.4375,0.125,-0.3125,-1.5,1.1875,0.2083,False,True,beta,2,True
11,236,0.4375,0.1875,-0.25,-1.1875,0.9375,0.2105,False,True,beta,2,True
0,237,-0.5,-0.0625,0.4375,1.5,-1.0625,0.2917,False,True,beta,2,True
1,237,-0.5,-0.375,0.125,0.375,-0.25,0.3333,False,False,beta,2,True
2,237,-0.5,-0.5,0.0,0.0,0.0,,False,False,beta,2,True
3,237,-0.5,-0.0625,0.4375,1.375,-0.9375,0.3182,False,True,beta,2,True
4,237,-0.5,-0.5,0.0,-1.4375,1.4375,-0.0,False,False,beta,2,True
5,237,-0.5,-0.5625,-0.0625,-0.1875,0.125,0.3333,False,False,beta,2,True
6,237,-0.5,-0.75,-0.25,-5.1875,4.9375,0.0482,False,False,beta,2,True
7,237,-0.5,-0.125,0.375,1.375,-1.0,0.2727,False,True,beta,2,True
8,237,-0.5,-0.875,-0.375,-1.3125,0.9375,0.2857,False,False,beta,2,True
9,237,-0.5,-0.875,-0.375,-1.5,1.125,0.25,False,False,beta,2,True
10,237,-0.5,-0.1875,0.3125,4.5,-4.1875,0.0694,False,True,beta,2,True
11,237,-0.5,-0.3125,0.1875,0.875,-0.6875,0.2143,False,True,beta,2,True
0,238,1.9375,2.25,0.3125,1.1562,-0.8438,0.2703,False,False,beta,2,True
1,238,1.9375,1.9375,-0.0,-0.25,0.25,0.0,False,False,beta,2,True
2,238,1.9375,2.1875,0.25,0.6562,-0.4062,0.381,False,False,beta,2,True
3,238,1.9375,2.25,0.3125,0.9375,-0.625,0.3333,False,False,beta,2,True
4,238,1.9375,0.1875,-1.75,-7.1875,5.4375,0.2435,False,True,beta,2,True
5,238,1.9375,1.75,-0.1875,-0.8125,0.625,0.2308,False,False,beta,2,True
6,238,1.9375,0.9375,-1.0,-8.1875,7.1875,0.1221,False,True,beta,2,True
7,238,1.9375,2.5625,0.625,2.875,-2.25,0.2174,False,False,beta,2,True
8,238,1.9375,1.625,-0.3125,-1.5,1.1875,0.2083,False,False,beta,2,True
9,238,1.9375,1.4375,-0.5,-2.0,1.5,0.25,False,True,beta,2,True
10,238,1.9375,0.8125,-1.125,-7.4375,6.3125,0.1513,False,True,beta,2,True
11,238,1.9375,1.3125,-0.625,-2.9688,2.3438,0.2105,False,True,beta,2,True
0,239,1.375,1.6875,0.3125,1.2188,-0.9062,0.2564,False,False,beta,2,True
1,239,1.375,1.25,-0.125,-0.5,0.375,0.25,False,False,beta,2,True
2,239,1.375,1.5625,0.1875,0.625,-0.4375,0.3,False,False,beta,2,True
3,239,1.375,1.875,0.5,1.4062,-0.9062,0.3556,False,False,beta,2,True
4,239,1.375,0.1875,-1.1875,-4.0625,2.875,0.2923,False,True,beta,2,True
5,239,1.375,1.3125,-0.0625,-0.25,0.1875,0.25,False,False,beta,2,True
6,239,1.375,0.75,-0.625,-5.6875,5.0625,0.1099,False,True,beta,2,True
7,239,1.375,2.25,0.875,4.0625,-3.1875,0.2154,False,False,beta,2,True
8,239,1.375,1.3125,-0.0625,-0.1875,0.125,0.3333,False,False,beta,2,True
9,239,1.375,1.125,-0.25,-0.8125,0.5625,0.3077,False,False,beta,2,True
10,239,1.375,0.9375,-0.4375,-3.3438,2.9062,0.1308,False,True,beta,2,True
11,239,1.375,1.4375,0.0625,0.1875,-0.125,0.3333,False,False,beta,2,True
0,240,0.1875,0.75,0.5625,2.5625,-2.0,0.2195,False,False,beta,2,True
1,240,0.1875,-0.0625,-0.25,-1.0625,0.8125,0.2353,True,True,beta,2,True
2,240,0.1875,0.3125,0.125,0.5625,-0.4375,0.2222,False,False,beta,2,True
3,240,0.1875,0.5625,0.375,1.0625,-0.6875,0.3529,False,False,beta,2,True
4,240,0.1875,-0.75,-0.9375,-3.5,2.5625,0.2679,True,True,beta,2,True
5,240,0.1875,0.25,0.0625,0.125,-0.0625,0.5,False,False,beta,2,True
6,240,0.1875,-0.125,-0.3125,-6.375,6.0625,0.049,True,True,beta,2,True
7,240,0.1875,0.75,0.5625,2.6875,-2.125,0.2093,False,False,beta,2,True
8,240,0.1875,0.0625,-0.125,0.125,-0.25,-1.0,False,False,beta,2,True
9,240,0.1875,-0.25,-0.4375,-2.0625,1.625,0.2121,True,True,beta,2,True
10,240,0.1875,-0.125,-0.3125,-1.375,1.0625,0.2273,True,True,beta,2,True
11,240,0.1875,0.1875,0.0,0.0,0.0,,False,False,beta,2,True
0,241,1.375,1.375,0.0,-0.2188,0.2188,-0.0,False,False,beta,2,True
1,241,1.375,1.1875,-0.1875,-0.75,0.5625,0.25,False,False,beta,2,True
2,241,1.375,1.3125,-0.0625,-0.4375,0.375,0.1429,False,False,beta,2,True
3,241,1.375,1.375,0.0,0.0625,-0.0625,0.0,False,False,beta,2,True
4,241,1.375,0.25,-1.125,-4.625,3.5,0.2432,False,True,beta,2,True
5,241,1.375,1.0625,-0.3125,-1.0625,0.75,0.2941,False,False,beta,2,True
6,241,1.375,0.75,-0.625,-4.9062,4.2813,0.1274,False,True,beta,2,True
7,241,1.375,2.25,0.875,3.4375,-2.5625,0.2545,False,False,beta,2,True
8,241,1.375,0.9375,-0.4375,-2.0625,1.625,0.2121,False,True,beta,2,True
9,241,1.375,1.0,-0.375,-1.5,1.125,0.25,False,True,beta,2,True
10,241,1.375,0.1875,-1.1875,-7.5,6.3125,0.1583,False,True,beta,2,True
11,241,1.375,1.0,-0.375,-1.9062,1.5313,0.1967,False,True,beta,2,True
0,242,0.3125,0.75,0.4375,1.9375,-1.5,0.2258,False,False,beta,2,True
1,242,0.3125,0.0,-0.3125,-1.5,1.1875,0.2083,True,True,beta,2,True
2,242,0.3125,0.1875,-0.125,-0.375,0.25,0.3333,False,True,beta,2,True
3,242,0.3125,0.6875,0.375,1.0625,-0.6875,0.3529,False,False,beta,2,True
4,242,0.3125,-0.375,-0.6875,-2.9375,2.25,0.234,True,True,beta,2,True
5,242,0.3125,0.25,-0.0625,-0.1875,0.125,0.3333,False,False,beta,2,True
6,242,0.3125,-0.3125,-0.625,-5.75,5.125,0.1087,True,True,beta,2,True
7,242,0.3125,1.125,0.8125,3.3125,-2.5,0.2453,False,False,beta,2,True
8,242,0.3125,0.1875,-0.125,0.125,-0.25,-1.0,False,False,beta,2,True
9,242,0.3125,0.0625,-0.25,-1.0625,0.8125,0.2353,False,True,beta,2,True
10,242,0.3125,-0.0625,-0.375,-2.375,2.0,0.1579,True,True,beta,2,True
11,242,0.3125,0.3125,0.0,-0.3125,0.3125,-0.0,False,False,beta,2,True
0,243,1.8125,1.75,-0.0625,-0.8438,0.7813,0.0741,False,False,beta,2,True
1,243,1.8125,1.8125,0.0,0.375,-0.375,0.0,False,False,beta,2,True
2,243,1.8125,1.9375,0.125,0.4375,-0.3125,0.2857,False,False,beta,2,True
3,243,1.8125,2.1875,0.375,0.9375,-0.5625,0.4,False,False,beta,2,True
4,243,1.8125,-0.0625,-1.875,-7.8125,5.9375,0.24,True,True,beta,2,True
5,243,1.8125,1.4375,-0.375,-0.9375,0.5625,0.4,False,False,beta,2,True
6,243,1.8125,1.125,-0.6875,-7.3438,6.6562,0.0936,False,True,beta,2,True
7,243,1.8125,2.8125,1.0,4.4375,-3.4375,0.2254,False,False,beta,2,True
8,243,1.8125,1.0,-0.8125,-4.25,3.4375,0.1912,False,True,beta,2,True
9,243,1.8125,1.125,-0.6875,-3.0625,2.375,0.2245,False,True,beta,2,True
10,243,1.8125,1.0,-0.8125,-6.4375,5.625,0.1262,False,True,beta,2,True
11,243,1.8125,1.125,-0.6875,-3.5938,2.9062,0.1913,False,True,beta,2,True
0,244,1.625,1.4375,-0.1875,-1.0,0.8125,0.1875,False,False,beta,2,True
1,244,1.625,1.6875,0.0625,0.0312,0.0312,2.0,False,False,beta,2,True
2,244,1.625,1.5625,-0.0625,-0.2188,0.1562,0.2857,False,False,beta,2,True
3,244,1.625,1.8125,0.1875,0.8438,-0.6562,0.2222,False,False,beta,2,True
4,244,1.625,-0.0625,-1.6875,-6.3438,4.6562,0.266,True,True,beta,2,True
5,244,1.625,1.25,-0.375,-1.0625,0.6875,0.3529,False,False,beta,2,True
6,244,1.625,0.75,-0.875,-6.9062,6.0312,0.1267,False,True,beta,2,True
7,244,1.625,2.1875,0.5625,2.3438,-1.7812,0.24,False,False,beta,2,True
8,244,1.625,1.4375,-0.1875,-3.0,2.8125,0.0625,False,True,beta,2,True
9,244,1.625,1.125,-0.5,-1.9688,1.4688,0.254,False,True,beta,2,True
10,244,1.625,0.5625,-1.0625,-7.7188,6.6562,0.1377,False,True,beta,2,True
11,244,1.625,1.0625,-0.5625,-3.2812,2.7187,0.1714,False,True,beta,2,True
0,245,1.5,1.5,0.0,0.2188,-0.2187,0.0,False,False,beta,2,True
1,245,1.5,1.375,-0.125,-0.7188,0.5938,0.1739,False,False,beta,2,True
2,245,1.5,1.5,0.0,0.125,-0.125,0.0,False,False,beta,2,True
3,245,1.5,1.625,0.125,0.4062,-0.2812,0.3077,False,False,beta,2,True
4,245,1.5,0.1875,-1.3125,-5.4375,4.125,0.2414,False,True,beta,2,True
5,245,1.5,1.125,-0.375,-1.125,0.75,0.3333,False,False,beta,2,True
6,245,1.5,0.875,-0.625,-5.3125,4.6875,0.1176,False,True,beta,2,True
7,245,1.5,2.1875,0.6875,2.7188,-2.0312,0.2529,False,False,beta,2,True
8,245,1.5,1.125,-0.375,-2.6875,2.3125,0.1395,False,True,beta,2,True
9,245,1.5,1.1875,-0.3125,-1.0625,0.75,0.2941,False,False,beta,2,True
10,245,1.5,0.625,-0.875,-5.7812,4.9063,0.1514,False,True,beta,2,True
11,245,1.5,1.0,-0.5,-2.7812,2.2813,0.1798,False,True,beta,2,True
0,246,-0.625,-0.1875,0.4375,1.75,-1.3125,0.25,False,True,beta,2,True
1,246,-0.625,-0.6875,-0.0625,-0.25,0.1875,0.25,False,False,beta,2,True
2,246,-0.625,-0.5,0.125,0.4375,-0.3125,0.2857,False,False,beta,2,True
3,246,-0.625,-0.25,0.375,1.1875,-0.8125,0.3158,False,True,beta,2,True
4,246,-0.625,-1.0,-0.375,-0.9375,0.5625,0.4,False,False,beta,2,True
5,246,-0.625,-0.375,0.25,0.8125,-0.5625,0.3077,False,True,beta,2,True
6,246,-0.625,-0.5,0.125,-2.375,2.5,-0.0526,False,False,beta,2,True
7,246,-0.625,0.0,0.625,2.5,-1.875,0.25,False,True,beta,2,True
8,246,-0.625,-0.5,0.125,0.375,-0.25,0.3333,False,False,beta,2,True
9,246,-0.625,-0.6875,-0.0625,-0.3125,0.25,0.2,False,False,beta,2,True
10,246,-0.625,-1.1875,-0.5625,-2.5625,2.0,0.2195,False,False,beta,2,True
11,246,-0.625,-0.4375,0.1875,0.5625,-0.375,0.3333,False,False,beta,2,True
0,247,0.5625,0.875,0.3125,0.9375,-0.625,0.3333,False,False,beta,2,True
1,247,0.5625,0.625,0.0625,0.0625,0.0,1.0,False,False,beta,2,True
2,247,0.5625,0.5625,0.0,-0.0625,0.0625,-0.0,False,False,beta,2,True
3,247,0.5625,1.0625,0.5,1.8125,-1.3125,0.2759,False,False,beta,2,True
4,247,0.5625,-0.1875,-0.75,-3.6562,2.9062,0.2051,True,True,beta,2,True
5,247,0.5625,0.5,-0.0625,-0.125,0.0625,0.5,False,False,beta,2,True
6,247,0.5625,0.25,-0.3125,-4.0625,3.75,0.0769,False,True,beta,2,True
7,247,0.5625,1.375,0.8125,3.3438,-2.5312,0.243,False,False,beta,2,True
8,247,0.5625,0.5625,0.0,-2.0,2.0,-0.0,False,True,beta,2,True
9,247,0.5625,0.375,-0.1875,-0.6875,0.5,0.2727,False,True,beta,2,True
10,247,0.5625,-0.25,-0.8125,-5.6875,4.875,0.1429,True,True,beta,2,True
11,247,0.5625,0.125,-0.4375,-2.25,1.8125,0.1944,False,True,beta,2,True
0,248,1.0625,1.1875,0.125,0.6875,-0.5625,0.1818,False,False,beta,2,True
1,248,1.0625,1.0,-0.0625,-0.4375,0.375,0.1429,False,False,beta,2,True
2,248,1.0625,1.1875,0.125,0.4375,-0.3125,0.2857,False,False,beta,2,True
3,248,1.0625,1.3125,0.25,0.8125,-0.5625,0.3077,False,False,beta,2,True
4,248,1.0625,-0.125,-1.1875,-3.8125,2.625,0.3115,True,True,beta,2,True
5,248,1.0625,1.125,0.0625,0.1875,-0.125,0.3333,False,False,beta,2,True
6,248,1.0625,0.4375,-0.625,-6.5625,5.9375,0.0952,False,True,beta,2,True
7,248,1.0625,1.6875,0.625,2.375,-1.75,0.2632,False,False,beta,2,True
8,248,1.0625,0.9375,-0.125,-1.625,1.5,0.0769,False,True,beta,2,True
9,248,1.0625,0.9375,-0.125,-0.3125,0.1875,0.4,False,False,beta,2,True
10,248,1.0625,0.9375,-0.125,-5.0,4.875,0.025,False,True,beta,2,True
11,248,1.0625,0.8125,-0.25,-1.4375,1.1875,0.1739,False,True,beta,2,True
0,249,0.75,0.875,0.125,0.8125,-0.6875,0.1538,False,False,beta,2,True
1,249,0.75,0.4375,-0.3125,-0.9375,0.625,0.3333,False,True,beta,2,True
2,249,0.75,0.8125,0.0625,0.1875,-0.125,0.3333,False,False,beta,2,True
3,249,0.75,1.0625,0.3125,0.75,-0.4375,0.4167,False,False,beta,2,True
4,249,0.75,0.0625,-0.6875,-2.4375,1.75,0.2821,False,True,beta,2,True
5,249,0.75,1.0,0.25,0.625,-0.375,0.4,False,False,beta,2,True
6,249,0.75,0.5625,-0.1875,-2.875,2.6875,0.0652,False,True,beta,2,True
7,249,0.75,1.4375,0.6875,2.625,-1.9375,0.2619,False,False,beta,2,True
8,249,0.75,0.875,0.125,-0.0625,0.1875,-2.0,False,False,beta,2,True
9,249,0.75,0.5625,-0.1875,-0.4375,0.25,0.4286,False,False,beta,2,True
10,249,0.75,0.8125,0.0625,-2.8438,2.9062,-0.022,False,True,beta,2,True
11,249,0.75,0.5625,-0.1875,-1.125,0.9375,0.1667,False,True,beta,2,True
0,250,0.75,1.0,0.25,1.3125,-1.0625,0.1905,False,False,beta,2,True
1,250,0.75,0.625,-0.125,-0.5,0.375,0.25,False,False,beta,2,True
2,250,0.75,1.0625,0.3125,0.875,-0.5625,0.3571,False,False,beta,2,True
3,250,0.75,0.875,0.125,0.75,-0.625,0.1667,False,False,beta,2,True
4,250,0.75,0.1875,-0.5625,-1.0625,0.5,0.5294,False,True,beta,2,True
5,250,0.75,0.5625,-0.1875,-0.8125,0.625,0.2308,False,True,beta,2,True
6,250,0.75,0.375,-0.375,-5.375,5.0,0.0698,False,True,beta,2,True
7,250,0.75,1.75,1.0,4.125,-3.125,0.2424,False,False,beta,2,True
8,250,0.75,0.6875,-0.0625,-0.25,0.1875,0.25,False,False,beta,2,True
9,250,0.75,0.5625,-0.1875,-0.5625,0.375,0.3333,False,False,beta,2,True
10,250,0.75,0.75,0.0,-2.1562,2.1562,-0.0,False,True,beta,2,True
11,250,0.75,0.5,-0.25,-1.25,1.0,0.2,False,True,beta,2,True
0,251,1.4375,1.4375,0.0,0.0938,-0.0938,0.0,False,False,beta,2,True
1,251,1.4375,1.3125,-0.125,-0.7812,0.6562,0.16,False,False,beta,2,True
2,251,1.4375,1.5,0.0625,0.4062,-0.3437,0.1538,False,False,beta,2,True
3,251,1.4375,1.75,0.3125,0.5938,-0.2812,0.5263,False,False,beta,2,True
4,251,1.4375,-0.0625,-1.5,-5.5312,4.0312,0.2712,True,True,beta,2,True
5,251,1.4375,1.5,0.0625,0.25,-0.1875,0.25,False,False,beta,2,True
6,251,1.4375,0.875,-0.5625,-5.6875,5.125,0.0989,False,True,beta,2,True
7,251,1.4375,1.625,0.1875,1.0938,-0.9062,0.1714,False,False,beta,2,True
8,251,1.4375,1.125,-0.3125,-3.2188,2.9062,0.0971,False,True,beta,2,True
9,251,1.4375,1.0,-0.4375,-1.6875,1.25,0.2593,False,True,beta,2,True
10,251,1.4375,1.125,-0.3125,-5.6875,5.375,0.0549,False,True,beta,2,True
11,251,1.4375,0.875,-0.5625,-2.6562,2.0938,0.2118,False,True,beta,2,True
0,252,0.8125,1.25,0.4375,1.9375,-1.5,0.2258,False,False,beta,2,True
1,252,0.8125,0.6875,-0.125,-0.5625,0.4375,0.2222,False,False,beta,2,True
2,252,0.8125,1.125,0.3125,0.8125,-0.5,0.3846,False,False,beta,2,True
3,252,0.8125,1.125,0.3125,1.125,-0.8125,0.2778,False,False,beta,2,True
4,252,0.8125,0.125,-0.6875,-2.25,1.5625,0.3056,False,True,beta,2,True
5,252,0.8125,1.0625,0.25,0.5625,-0.3125,0.4444,False,False,beta,2,True
6,252,0.8125,0.5,-0.3125,-5.4375,5.125,0.0575,False,True,beta,2,True
7,252,0.8125,1.1875,0.375,1.875,-1.5,0.2,False,False,beta,2,True
8,252,0.8125,0.9375,0.125,0.875,-0.75,0.1429,False,False,beta,2,True
9,252,0.8125,0.5625,-0.25,-1.25,1.0,0.2,False,True,beta,2,True
10,252,0.8125,1.0,0.1875,-1.6875,1.875,-0.1111,False,True,beta,2,True
11,252,0.8125,0.6875,-0.125,-0.8125,0.6875,0.1538,False,False,beta,2,True
0,253,0.875,1.0,0.125,0.875,-0.75,0.1429,False,False,beta,2,True
1,253,0.875,0.8125,-0.0625,-0.375,0.3125,0.1667,False,False,beta,2,True
2,253,0.875,1.125,0.25,0.7812,-0.5312,0.32,False,False,beta,2,True
3,253,0.875,1.1875,0.3125,1.2188,-0.9062,0.2564,False,False,beta,2,True
4,253,0.875,-0.3125,-1.1875,-4.2188,3.0312,0.2815,True,True,beta,2,True
5,253,0.875,0.75,-0.125,-0.0312,-0.0938,4.0,False,False,beta,2,True
6,253,0.875,0.375,-0.5,-4.4688,3.9688,0.1119,False,True,beta,2,True
7,253,0.875,0.9375,0.0625,0.9375,-0.875,0.0667,False,False,beta,2,True
8,253,0.875,0.5625,-0.3125,-1.1562,0.8438,0.2703,False,True,beta,2,True
9,253,0.875,0.3125,-0.5625,-2.0938,1.5312,0.2687,False,True,beta,2,True
10,253,0.875,0.4375,-0.4375,-6.0312,5.5938,0.0725,False,True,beta,2,True
11,253,0.875,0.25,-0.625,-2.9062,2.2812,0.2151,False,True,beta,2,True
0,254,0.8125,1.0,0.1875,0.6875,-0.5,0.2727,False,False,beta,2,True
1,254,0.8125,0.625,-0.1875,-0.875,0.6875,0.2143,False,True,beta,2,True
2,254,0.8125,0.9375,0.125,0.5312,-0.4063,0.2353,False,False,beta,2,True
3,254,0.8125,1.0625,0.25,0.6875,-0.4375,0.3636,False,False,beta,2,True
4,254,0.8125,0.3125,-0.5,-1.1875,0.6875,0.4211,False,True,beta,2,True
5,254,0.8125,0.625,-0.1875,-0.5,0.3125,0.375,False,False,beta,2,True
6,254,0.8125,0.5625,-0.25,-4.0312,3.7812,0.062,False,True,beta,2,True
7,254,0.8125,1.25,0.4375,1.9062,-1.4688,0.2295,False,False,beta,2,True
8,254,0.8125,1.125,0.3125,1.25,-0.9375,0.25,False,False,beta,2,True
9,254,0.8125,0.875,0.0625,0.75,-0.6875,0.0833,False,False,beta,2,True
10,254,0.8125,0.5625,-0.25,-2.6562,2.4062,0.0941,False,True,beta,2,True
11,254,0.8125,0.625,-0.1875,-0.9688,0.7812,0.1935,False,True,beta,2,True
0,255,0.8125,1.0,0.1875,0.75,-0.5625,0.25,False,False,beta,2,True
1,255,0.8125,0.5625,-0.25,-0.875,0.625,0.2857,False,True,beta,2,True
2,255,0.8125,0.875,0.0625,0.125,-0.0625,0.5,False,False,beta,2,True
3,255,0.8125,1.0625,0.25,0.8125,-0.5625,0.3077,False,False,beta,2,True
4,255,0.8125,-0.125,-0.9375,-2.9375,2.0,0.3191,True,True,beta,2,True
5,255,0.8125,1.0,0.1875,0.4375,-0.25,0.4286,False,False,beta,2,True
6,255,0.8125,0.0,-0.8125,-8.0,7.1875,0.1016,True,True,beta,2,True
7,255,0.8125,1.5625,0.75,3.0625,-2.3125,0.2449,False,False,beta,2,True
8,255,0.8125,0.6875,-0.125,-1.875,1.75,0.0667,False,True,beta,2,True
9,255,0.8125,0.4375,-0.375,-1.25,0.875,0.3,False,True,beta,2,True
10,255,0.8125,0.375,-0.4375,-5.1875,4.75,0.0843,False,True,beta,2,True
11,255,0.8125,0.6875,-0.125,-0.5625,0.4375,0.2222,False,False,beta,2,True
0,256,0.0,0.125,0.125,0.8125,-0.6875,0.1538,True,False,beta,2,False
1,256,0.0,-0.25,-0.25,-0.9375,0.6875,0.2667,False,False,beta,2,False
2,256,0.0,-0.125,-0.125,-0.5625,0.4375,0.2222,False,False,beta,2,False
3,256,0.0,0.3125,0.3125,1.0,-0.6875,0.3125,True,False,beta,2,False
4,256,0.0,-0.5,-0.5,-3.1875,2.6875,0.1569,False,False,beta,2,False
5,256,0.0,0.0,0.0,-0.125,0.125,-0.0,False,False,beta,2,False
6,256,0.0,0.0625,0.0625,-3.375,3.4375,-0.0185,True,False,beta,2,False
7,256,0.0,0.3125,0.3125,1.625,-1.3125,0.1923,True,False,beta,2,False
8,256,0.0,-0.8125,-0.8125,-4.125,3.3125,0.197,False,False,beta,2,False
9,256,0.0,-0.125,-0.125,-0.5,0.375,0.25,False,False,beta,2,False
10,256,0.0,-0.3125,-0.3125,-0.375,0.0625,0.8333,False,False,beta,2,False
11,256,0.0,-0.0625,-0.0625,-0.6875,0.625,0.0909,False,False,beta,2,False
0,257,-0.25,0.0625,0.3125,1.875,-1.5625,0.1667,True,True,beta,2,True
1,257,-0.25,-0.625,-0.375,-1.5625,1.1875,0.24,False,False,beta,2,True
2,257,-0.25,-0.25,0.0,-0.0625,0.0625,-0.0,False,False,beta,2,True
3,257,-0.25,0.125,0.375,1.0625,-0.6875,0.3529,True,True,beta,2,True
4,257,-0.25,-0.625,-0.375,-0.4375,0.0625,0.8571,False,False,beta,2,True
5,257,-0.25,-0.125,0.125,0.3125,-0.1875,0.4,False,True,beta,2,True
6,257,-0.25,-0.25,0.0,-3.0,3.0,-0.0,False,False,beta,2,True
7,257,-0.25,0.1875,0.4375,1.6875,-1.25,0.2593,True,True,beta,2,True
8,257,-0.25,-0.4375,-0.1875,-1.3125,1.125,0.1429,False,False,beta,2,True
9,257,-0.25,-0.4375,-0.1875,-0.5625,0.375,0.3333,False,False,beta,2,True
10,257,-0.25,-0.5,-0.25,-0.125,-0.125,2.0,False,False,beta,2,True
11,257,-0.25,-0.5625,-0.3125,-1.375,1.0625,0.2273,False,False,beta,2,True
0,258,-0.0625,0.6875,0.75,3.75,-3.0,0.2,True,True,beta,2,True
1,258,-0.0625,-0.0625,0.0,0.0,0.0,,False,False,beta,2,True
2,258,-0.0625,0.125,0.1875,0.375,-0.1875,0.5,True,True,beta,2,True
3,258,-0.0625,0.3125,0.375,1.3125,-0.9375,0.2857,True,True,beta,2,True
4,258,-0.0625,-0.8125,-0.75,-3.625,2.875,0.2069,False,False,beta,2,True
5,258,-0.0625,0.0625,0.125,0.4375,-0.3125,0.2857,True,True,beta,2,True
6,258,-0.0625,-0.0625,0.0,-3.5625,3.5625,-0.0,False,False,beta,2,True
7,258,-0.0625,0.25,0.3125,1.3125,-1.0,0.2381,True,True,beta,2,True
8,258,-0.0625,-0.5625,-0.5,-2.6875,2.1875,0.186,False,False,beta,2,True
9,258,-0.0625,-0.4375,-0.375,-1.25,0.875,0.3,False,False,beta,2,True
10,258,-0.0625,-0.625,-0.5625,-0.125,-0.4375,4.5,False,False,beta,2,True
11,258,-0.0625,-0.1875,-0.125,-0.5625,0.4375,0.2222,False,False,beta,2,True
0,259,-0.6875,0.0,0.6875,3.75,-3.0625,0.1833,False,True,beta,2,True
1,259,-0.6875,-0.625,0.0625,0.125,-0.0625,0.5,False,False,beta,2,True
2,259,-0.6875,-0.5625,0.125,0.375,-0.25,0.3333,False,False,beta,2,True
3,259,-0.6875,-0.375,0.3125,1.25,-0.9375,0.25,False,True,beta,2,True
4,259,-0.6875,-0.6875,0.0,-0.875,0.875,-0.0,False,False,beta,2,True
5,259,-0.6875,-0.625,0.0625,0.1875,-0.125,0.3333,False,False,beta,2,True
6,259,-0.6875,-0.3125,0.375,-0.875,1.25,-0.4286,False,False,beta,2,True
7,259,-0.6875,-0.25,0.4375,2.1875,-1.75,0.2,False,True,beta,2,True
8,259,-0.6875,-1.0625,-0.375,-0.9375,0.5625,0.4,False,False,beta,2,True
9,259,-0.6875,-0.8125,-0.125,-0.625,0.5,0.2,False,False,beta,2,True
10,259,-0.6875,-0.5,0.1875,3.5,-3.3125,0.0536,False,True,beta,2,True
11,259,-0.6875,-0.625,0.0625,0.25,-0.1875,0.25,False,False,beta,2,True
0,260,0.6875,1.125,0.4375,2.5,-2.0625,0.175,False,False,beta,2,True
1,260,0.6875,0.6875,0.0,-0.0625,0.0625,-0.0,False,False,beta,2,True
2,260,0.6875,0.9375,0.25,0.5625,-0.3125,0.4444,False,False,beta,2,True
3,260,0.6875,1.0625,0.375,1.125,-0.75,0.3333,False,False,beta,2,True
